GeneSet_Category	GeneSet_Sub_Category	GeneSet_Name
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POOR.WOUND.HEALING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POPLITEAL.PTERYGIUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PORENCEPHALIC.CYST
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POROKERATOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PORPHYRINURIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PORTAL.FIBROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PORTAL.VEIN.THROMBOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSITIONAL.FOOT.DEFORMITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSITIVE.ROMBERG.SIGN
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POST.PARTUM.HEMORRHAGE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTAXIAL.FOOT.POLYDACTYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTAXIAL.HAND.POLYDACTYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTAXIAL.POLYDACTYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.EMBRYOTOXON
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.FOSSA.CYST
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.HELIX.PIT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.PHARYNGEAL.CLEFT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.PITUITARY.DYSGENESIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.POLAR.CATARACT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.RIB.CUPPING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.SUBCAPSULAR.CATARACT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIOR.UVEITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTERIORLY.ROTATED.EARS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTEXERTIONAL.MALAISE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTNATAL.GROWTH.RETARDATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTNATAL.MICROCEPHALY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTPRANDIAL.HYPERGLYCEMIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTURAL.INSTABILITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POSTURAL.TREMOR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.POTTER.FACIES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRE.CAPILLARY.PULMONARY.HYPERTENSION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREAURICULAR.SKIN.TAG
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREAXIAL.FOOT.POLYDACTYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREAXIAL.HAND.POLYDACTYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREAXIAL.POLYDACTYLY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRECOCIOUS.ATHEROSCLEROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRECOCIOUS.PUBERTY.IN.FEMALES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREDOMINANTLY.LOWER.LIMB.LYMPHEDEMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREGNANCY.EXPOSURE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRELINGUAL.SENSORINEURAL.HEARING.IMPAIRMENT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.ADRENARCHE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.ARTERIOSCLEROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.ATRIAL.CONTRACTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.BIRTH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.CORONARY.ARTERY.ATHEROSCLEROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.GRAYING.OF.HAIR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.LOSS.OF.PERMANENT.TEETH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.LOSS.OF.PRIMARY.TEETH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.LOSS.OF.TEETH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.OVARIAN.INSUFFICIENCY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.PUBARCHE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.RUPTURE.OF.MEMBRANES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.SKIN.WRINKLING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURE.THELARCHE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PREMATURELY.AGED.APPEARANCE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRENATAL.MATERNAL.ABNORMALITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRENATAL.MOVEMENT.ABNORMALITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.ADRENAL.INSUFFICIENCY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.AMENORRHEA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.CONGENITAL.GLAUCOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.GONADAL.INSUFFICIENCY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.HYPERALDOSTERONISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.HYPERCORTISOLISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.HYPERPARATHYROIDISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMARY.PERITONEAL.CARCINOMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMITIVE.NEUROECTODERMAL.TUMOR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRIMITIVE.REFLEX
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRODUCTIVE.COUGH
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROFOUND.GLOBAL.DEVELOPMENTAL.DELAY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROFOUND.HEARING.IMPAIRMENT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROFOUND.SENSORINEURAL.HEARING.IMPAIRMENT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGEROID.FACIAL.APPEARANCE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.CEREBELLAR.ATAXIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.DISTAL.MUSCLE.WEAKNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.ENCEPHALOPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.EXTERNAL.OPHTHALMOPLEGIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.EXTRAPYRAMIDAL.MOVEMENT.DISORDER
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.FLEXION.CONTRACTURES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.GAIT.ATAXIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.HEARING.IMPAIRMENT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.INABILITY.TO.WALK
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.LEUKOENCEPHALOPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.MACROCEPHALY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.MICROCEPHALY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.MUSCLE.WEAKNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.NEUROLOGIC.DETERIORATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.NIGHT.BLINDNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.PERIPHERAL.NEUROPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.PES.CAVUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.PROXIMAL.MUSCLE.WEAKNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.PSYCHOMOTOR.DETERIORATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.PULMONARY.FUNCTION.IMPAIRMENT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.SENSORINEURAL.HEARING.IMPAIRMENT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.SPASTIC.PARAPARESIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.SPASTIC.PARAPLEGIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.SPASTIC.QUADRIPLEGIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.SPASTICITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.VISUAL.FIELD.DEFECTS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROGRESSIVE.VISUAL.LOSS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLINURIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.BLEEDING.AFTER.DENTAL.EXTRACTION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.BLEEDING.AFTER.SURGERY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.BLEEDING.FOLLOWING.CIRCUMCISION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.BLEEDING.FOLLOWING.PROCEDURE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.BLEEDING.TIME
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.NEONATAL.JAUNDICE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.PARTIAL.THROMBOPLASTIN.TIME
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.PR.INTERVAL
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROLONGED.QTC.INTERVAL
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENCE.OF.THE.PREMAXILLA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.ANTIHELIX
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.ANTITRAGUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.CALCANEUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.COCCYX
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.DIGIT.PAD
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.EAR.HELIX
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.FOREHEAD
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.METOPIC.RIDGE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.NASAL.BRIDGE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.NASAL.TIP
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.NASOLABIAL.FOLD
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.NOSE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.OCCIPUT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.STERNUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.SUPERFICIAL.BLOOD.VESSELS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.SUPRAORBITAL.RIDGES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.UMBILICUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROMINENT.VEINS.ON.TRUNK
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROPORTIONATE.SHORT.STATURE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROPORTIONATE.TALL.STATURE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROPTOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROSTATE.NEOPLASM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROSTATITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROTEIN.AVOIDANCE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROTEIN.LOSING.ENTEROPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROTRACTED.DIARRHEA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROTRUDING.EAR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROTRUDING.TONGUE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROTRUSIO.ACETABULI
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROTUBERANT.ABDOMEN
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.AMYOTROPHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.FEMORAL.EPIPHYSIOLYSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.FEMORAL.METAPHYSEAL.ABNORMALITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.FEMORAL.METAPHYSEAL.IRREGULARITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.MUSCLE.WEAKNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.MUSCLE.WEAKNESS.IN.LOWER.LIMBS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.MUSCLE.WEAKNESS.IN.UPPER.LIMBS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.RADIO.ULNAR.SYNOSTOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.RENAL.TUBULAR.ACIDOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.SYMPHALANGISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PROXIMAL.TUBULOPATHY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PRURITUS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSEUDOARTHROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSEUDOBULBAR.PARALYSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSEUDOBULBAR.SIGNS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSEUDOEPIPHYSES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSEUDOEPIPHYSES.OF.THE.METACARPALS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSEUDOHYPOALDOSTERONISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSEUDOHYPOPARATHYROIDISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSORIASIFORM.DERMATITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSYCHOGENIC.NON.EPILEPTIC.SEIZURE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSYCHOMOTOR.DETERIORATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSYCHOMOTOR.RETARDATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSYCHOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSYCHOTIC.EPISODES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PSYCHOTIC.MENTATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PTERYGIUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PTOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PUBERTY.AND.GONADAL.DISORDERS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.ARTERY.ANEURYSM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.ARTERY.ATRESIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.ARTERY.DILATATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.ARTERY.STENOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.CARCINOID.TUMOR
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.CYST
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.EDEMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.EMBOLISM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.FIBROSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.HEMORRHAGE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.INFILTRATES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.INSUFFICIENCY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.INTERSTITIAL.HIGH.RESOLUTION.COMPUTED.TOMOGRAPHY.ABNORMALITY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.LYMPHANGIECTASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONARY.VENOUS.HYPERTENSION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULMONIC.STENOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULP.STONES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PULVERULENT.CATARACT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PUNCTATE.CATARACT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PURE.RED.CELL.APLASIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PURPURA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PUSTULE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PYELONEPHRITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PYODERMA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PYODERMA.GANGRENOSUM
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.PYRIDOXINE.RESPONSIVE.SIDEROBLASTIC.ANEMIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.QUADRICEPS.MUSCLE.WEAKNESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RACHITIC.ROSARY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RADIAL.BOWING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RADIAL.DEVIATION.OF.THE.2ND.FINGER
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RADIAL.DEVIATION.OF.THE.HAND
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RADIAL.DEVIATION.OF.THE.HAND.OR.OF.FINGERS.OF.THE.HAND
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RADIOULNAR.SYNOSTOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RAGGED.RED.MUSCLE.FIBERS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RAPIDLY.PROGRESSIVE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RAYNAUD.PHENOMENON
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECEPTIVE.LANGUAGE.DELAY
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECTAL.ABSCESS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECTAL.FISTULA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECTAL.POLYPOSIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECTAL.PROLAPSE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.ABSCESS.FORMATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.ACUTE.RESPIRATORY.TRACT.INFECTION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.ASPERGILLUS.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.ASPIRATION.PNEUMONIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.BACTERIAL.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.BACTERIAL.SKIN.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.BRONCHITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.BRONCHOPULMONARY.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.CANDIDA.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.CORNEAL.EROSIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.CUTANEOUS.ABSCESS.FORMATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.EAR.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.ENTEROVIRAL.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.FEVER
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.FRACTURES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.GASTROENTERITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.GRAM.NEGATIVE.BACTERIAL.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.HAEMOPHILUS.INFLUENZAE.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.HAND.FLAPPING
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.HERPES
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.HYPOGLYCEMIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.INFECTION.OF.THE.GASTROINTESTINAL.TRACT
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.INTRAPULMONARY.HEMORRHAGE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.JOINT.DISLOCATION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.KLEBSIELLA.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.LOWER.RESPIRATORY.TRACT.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.MYCOBACTERIAL.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.NEISSERIAL.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.OPPORTUNISTIC.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.OTITIS.MEDIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.PANCREATITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.PAROXYSMAL.HEADACHE
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.PHARYNGITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.PNEUMONIA
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.RESPIRATORY.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.SINOPULMONARY.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.SINUSITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.SKIN.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.SPONTANEOUS.ABORTION
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.STAPHYLOCOCCAL.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.STAPHYLOCOCCUS.AUREUS.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.THROMBOPHLEBITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.TONSILLITIS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.UPPER.AND.LOWER.RESPIRATORY.TRACT.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.UPPER.RESPIRATORY.TRACT.INFECTIONS
C5: Ontology Gene Sets	HPO: Human Phenotype Ontology	HP.RECURRENT.URINARY.TRACT.INFECTIONS
